ID_int,line,branch,name_station,longitude_int,latitude_int,rank_station,rank_intermediate,cumul_distance,index,network,mode,density_artwork,density_atm,density_attraction,density_bakery,density_bank,density_bar,density_beauty_shop,density_bench,density_bicycle_shop,density_bookshop,density_butcher,density_cafe,density_camera,density_car_sharing,density_cinema,density_clothes,density_dentist,density_doctors,density_fast_food,density_florist,density_gift_shop,density_greengrocer,density_hairdresser,density_hotel,density_jeweller,density_kindergarten,density_laundry,density_memorial,density_museum,density_nightclub,density_optician,density_pharmacy,density_playground,density_police,density_pub,density_restaurant,density_school,density_supermarket,density_tourist_info,density_crossing,density_fuel,density_parby,density_stop,density_lamp,density_signals,density_tree,density_bus,density_taxi,density_vacant,density_restfr,density_restas,density_restma,density_restaf,density_resteu,density_restam,density_restin,density_trees_er,density_trees_ma,density_trees_fr,density_trees_pl,density_trees_pr,density_trees_so,density_trees_ti,density_trees,density_toilets,density_velib,density_kinder,density_primary,density_secondary,density_fiber,density_slamps,density_heritage2,density_heritage3,house_prices,noise,elevation,ind_density,hhshare_poor,hhshare_ind,hhshare_large,hhshare_owner,hhshare_mono,hhshare_house,hhshare_b1945,hhshare_a1990,hhshare_social,ind_inc,indshare_b18,indshare_1839,indshare_4064,indshare_a65
4253,RER A,1,Val de Fontenay,2.48818757382,48.8537955756,18,239,51.72953,A,RER A,RER,.0650417945173426,.0930286571534436,.0006147569429032,.0685794128387927,.0651271042949715,.0000598015192355,.0020549011866377,.1984426828246057,.0131749869551772,0,.0455518629484917,.0295905994773226,.0336075113078999,.0389007994579485,.0408967762816932,0,.0831613117209651,.1379022914753249,.0078607863597322,.0650603946581622,0,.0064851605984686,.0365108752916384,0,0,.1056171051680423,.0307966395908145,.1083865317449431,.024275871762436,0,.0196484076620248,.1219884472419733,.4711082298811982,.2996360777845932,.0094266260188206,.0143027813589404,.3555549039458406,.0535709214083314,.129899689750814,.2882814222657979,.3529924697679404,.0318093334071225,.1093002060497406,.8942866755685462,.2595207397857111,.0005061851259347,.5049877479034233,.043934398516412,,,,,,,,,,,,,,,,,,.1013616562971796,,,,.999999848291059,,.0002909351442778,.9999999378317198,,55.8472,69.7501,6917,.17893106,.2800155,.13090627,.28505036,.17893106,.055383425,.03718048,.033307515,.62432224,19887.342,.27013156,.2638427,.31812924,.14355935
4252,RER A,1,,2.48833018204,48.8538796696,,240,51.743675,A,RER A,RER,.0628064474909184,.0926454773029199,.0006376434442577,.0681036079664237,.064713276357855,.000034593083803,.0020172895966309,.1931839681950449,.012809889197824,0,.0451866249734106,.0296277079909631,.0334706072261835,.0387974402885214,.0409562711222185,0,.0822593773699497,.1373174913302893,.0078477821077962,.0645469404026311,0,.0070047262541312,.0361035598705502,0,0,.1059483340068462,.0309284852982098,.1070376662340449,.0239421423186517,0,.0192595775309948,.1215785315563845,.4696649090183507,.2996769155933319,.0097596402161726,.0145913813138467,.3537417424189911,.053126600006514,.12963658090049,.2877231521357588,.3529858744068758,.0317750906223194,.1087218837145404,.886930358563503,.2589481171920153,.0005047946352171,.5048598108525434,.0438434076094652,,,,,,,,,,,,,,,,,,.1014438749507169,,,,.9999998487441043,,.0002779084624393,.9999999378917768,,58.3707,69.58450000000001,6917,.17893106,.2800155,.13090627,.28505036,.17893106,.055383425,.03718048,.033307515,.62432224,19887.342,.27013156,.2638427,.31812924,.14355935
4251,RER A,1,,2.49067802508,48.8552623998,,241,51.974735,A,RER A,RER,.0312188532520399,.085134700369624,.0011472058641566,.0625924220532118,.058508727120366,0,.0027901778859863,.1134578308924787,.0089922779608205,0,.0392956622344856,.0256801065657255,.0297758611699419,.0370396013645065,.0419778187208421,0,.0677997488836652,.1275750314273474,.0075147398084854,.0565182379908312,0,.0183184792142657,.0312242041092797,0,0,.1106148781915307,.0325929214093577,.0869615529363765,.018089163184728,0,.0139087196662554,.1151293209516779,.4437533799687894,.2997495161422007,.0163204671142969,.0171975395003845,.322915236703757,.0462176334560141,.1239365469155969,.2883677756934466,.3520836290132527,.0288797421068652,.0987724946749685,.7498782124745473,.2468839194416041,.0003550262286543,.5011347599757595,.0411069495668486,,,,,,,,,,,,,,,,,,.1064611360598513,,,,.99999986262339,,.0001431588116519,.9999999393393995,,61.3046,56.87,6917,.17893106,.2800155,.13090627,.28505036,.17893106,.055383425,.03718048,.033307515,.62432224,19887.342,.27013156,.2638427,.31812924,.14355935
4250,RER A,1,,2.49310363535,48.8564941022,,242,52.199306,A,RER A,RER,.0153185825875262,.0751775369849891,.0017932910764115,.0633572029659739,.0540951746858983,0,.0055002083744599,.0531971404279778,.0088927058451788,0,.034285704443501,.0158112721903836,.0247410305083091,.035230522682031,.0431701777817245,0,.0558628942573659,.1176777288665341,.0082726066000838,.0516217659956149,0,.0343294117057519,.029920102355686,0,0,.1147377404615085,.0314091589701459,.0702655172292509,.0119821622519518,0,.01233195252365,.1085447669373535,.4134574755952812,.2994137386036824,.0247748201710737,.0150492273360582,.2916292311495269,.0383106536820506,.1142837409693369,.2985013982251261,.3498649495511563,.0212584050471789,.0887166344624096,.5789042977853947,.2323602898679589,.000058872865434,.4929557145602013,.0362794456955478,,,,,,,,,,,,,,,,,,.1069909896048696,,,,.9999998833944637,,.0001049886970645,.9999999411898544,,58.3187,52.8686,1100,.40000001,.34999999,.050000001,.55000001,.15000001,.64999998,.40000001,.34999999,.34999999,19788.648,.20454545,.25,.31818181,.22727273
4249,RER A,1,,2.49572521424,48.8572224518,,243,52.407997,A,RER A,RER,.0095058837586356,.064427534725674,.002594165023139,.0704741641659125,.0534781061488747,.000765570632198,.0102407821719199,.0168542312804608,.0127375376924237,0,.0328385928822726,.0060260955188932,.0184435536926936,.0333595751066502,.0442712045320796,0,.0476713711644183,.1089396761507471,.0110978797106696,.0519298385489336,0,.0507011037052197,.0310709716264017,0,0,.1209207966189449,.027696542859793,.057979761741461,.0068830963059506,0,.0147973588342441,.1023759567937211,.3808670138372588,.2995294457284421,.0381694612060821,.0109741982852815,.2638012033626367,.0301077419144709,.0993336768365546,.3122558104186972,.3463760035480378,.0113328398682863,.0800645688720039,.4159595980836426,.2202747521451118,.0001169907269616,.4787963558360684,.0297844399706383,,,,,,,,,,,,,,,,,,.0984277485551634,,,,.9999999115636758,,.0000938090236156,.999999941517697,,52.3536,50.1051,1487.5,.15000001,.1,.15000001,.89999998,.050000001,.94999999,.40000001,.050000001,0,27694.361,.1092437,.30252102,.42016807,.16806723
4248,RER A,1,,2.49843437704,48.8574820507,,244,52.608871,A,RER A,RER,.0053737609755207,.0532247657090183,.0035657927709598,.0812805978522623,.0543165525435208,.0056573450134771,.0176963655107368,.0055475637356453,.0177490167822723,0,.0334082514409923,.0021898760304944,.0117483450027237,.0316251202784135,.0449959078060808,0,.0417806023645215,.1020413115372368,.0153812190776351,.0557971696232808,0,.0655568548407056,.0338113945962219,0,0,.1291986895946861,.022192017703102,.0500772036452783,.0038180447477032,0,.0196338650919561,.097098858970872,.348240123214008,.299903792308547,.0570718433882163,.0053060593271782,.2417203732616889,.0246491222356122,.0812232368966311,.3284730478605969,.341686701831181,.0035692257671767,.0736244525902787,.2850055899598014,.2096919041479571,.0002836368540496,.4613998921966473,.0225009045532263,,,,,,,,,,,,,,,,,,.0838423036608937,,,,.9999999414781625,,.0001028018349549,.9999999405517705,,53.0525,46.0547,4412.5,.087719299,.21052632,.10526316,.91228068,.12280702,.92982459,.47368422,.40350878,.01754386,26116.875,.20679887,.305949,.33994335,.14730878
