ID_int,line,branch,name_station,longitude_int,latitude_int,rank_station,rank_intermediate,cumul_distance,index,network,mode,density_artwork,density_atm,density_attraction,density_bakery,density_bank,density_bar,density_beauty_shop,density_bench,density_bicycle_shop,density_bookshop,density_butcher,density_cafe,density_camera,density_car_sharing,density_cinema,density_clothes,density_dentist,density_doctors,density_fast_food,density_florist,density_gift_shop,density_greengrocer,density_hairdresser,density_hotel,density_jeweller,density_kindergarten,density_laundry,density_memorial,density_museum,density_nightclub,density_optician,density_pharmacy,density_playground,density_police,density_pub,density_restaurant,density_school,density_supermarket,density_tourist_info,density_crossing,density_fuel,density_parby,density_stop,density_lamp,density_signals,density_tree,density_bus,density_taxi,density_vacant,density_restfr,density_restas,density_restma,density_restaf,density_resteu,density_restam,density_restin,density_trees_er,density_trees_ma,density_trees_fr,density_trees_pl,density_trees_pr,density_trees_so,density_trees_ti,density_trees,density_toilets,density_velib,density_kinder,density_primary,density_secondary,density_fiber,density_slamps,density_heritage2,density_heritage3,house_prices,noise,elevation,ind_density,hhshare_poor,hhshare_ind,hhshare_large,hhshare_owner,hhshare_mono,hhshare_house,hhshare_b1945,hhshare_a1990,hhshare_social,ind_inc,indshare_b18,indshare_1839,indshare_4064,indshare_a65
2692,METRO 7bis,2,Louis Blanc,2.36521878185,48.8814047313,1,1,0,7bis,METRO,METRO,.1005164365216208,.5701164902894634,.2940829219590625,.8522834929052677,.4826272621350307,.2350603406027934,.4982085279989472,.8489025135015388,.5143592001631385,.0965388799443018,.9503744422216078,.2213934528851587,.4832270311229352,.6444114344087803,.2564187543491444,.0904239275740839,.5003786129441344,.6685497360717376,.4913335746786204,.6594921267689855,.0565958244585284,.6027421550591953,.7087348536163167,.2381879673931925,.1233114289291614,.8316000199671867,.6170948891568501,.1758336762652429,.132371934935664,.0912210650251892,.5902329749103942,.6618551760759477,.7326859272163018,.8275577751857802,.6060511961300563,.248544281477456,.9771491756352539,.6660912614402501,.815999210673449,.6817127369907966,.8772709115068712,.5312238855530037,.0287628879914915,.0277954179853014,.6299133063619793,.1424076416533353,.7328793388836625,.5211560285663147,.9999999505076531,.9999999865061967,.9999999821268425,.9999999990632754,.9999999952172187,.999999993525903,.9999999991671117,.9999999985845385,.2151321814625039,.0065714376774702,.1685786964098877,.1086514855516503,.1935330748974356,.0086678720277661,.0672819590513762,.1772249390293384,.5404687273176947,.5876758565645104,.7055503727199225,.6107784233624314,.548111991769866,.9999998959464168,.9999983070306839,.0659671210063343,.9999999389307986,9909.290000000001,43.3967,59.0441,29675,.14096186,.48922056,.04145937,.35986733,.091210611,.0016583748,.69485903,.28689885,.12271973,32625.598,.17902274,.37615839,.31255266,.13226622
2692,METRO 7bis,1,Louis Blanc,2.36521878185,48.8814047313,1,1,0,7bis,METRO,METRO,.1005164365216208,.5701164902894634,.2940829219590625,.8522834929052677,.4826272621350307,.2350603406027934,.4982085279989472,.8489025135015388,.5143592001631385,.0965388799443018,.9503744422216078,.2213934528851587,.4832270311229352,.6444114344087803,.2564187543491444,.0904239275740839,.5003786129441344,.6685497360717376,.4913335746786204,.6594921267689855,.0565958244585284,.6027421550591953,.7087348536163167,.2381879673931925,.1233114289291614,.8316000199671867,.6170948891568501,.1758336762652429,.132371934935664,.0912210650251892,.5902329749103942,.6618551760759477,.7326859272163018,.8275577751857802,.6060511961300563,.248544281477456,.9771491756352539,.6660912614402501,.815999210673449,.6817127369907966,.8772709115068712,.5312238855530037,.0287628879914915,.0277954179853014,.6299133063619793,.1424076416533353,.7328793388836625,.5211560285663147,.9999999505076531,.9999999865061967,.9999999821268425,.9999999990632754,.9999999952172187,.999999993525903,.9999999991671117,.9999999985845385,.2151321814625039,.0065714376774702,.1685786964098877,.1086514855516503,.1935330748974356,.0086678720277661,.0672819590513762,.1772249390293384,.5404687273176947,.5876758565645104,.7055503727199225,.6107784233624314,.548111991769866,.9999998959464168,.9999983070306839,.0659671210063343,.9999999389307986,9909.290000000001,43.3967,59.0441,29675,.14096186,.48922056,.04145937,.35986733,.091210611,.0016583748,.69485903,.28689885,.12271973,32625.598,.17902274,.37615839,.31255266,.13226622
2693,METRO 7bis,2,,2.36785868821,48.8820795322,,2,.20764484,7bis,METRO,METRO,.091755104208327,.5015833280615979,.2548987614904336,.8237404931646052,.45747100047639,.2372028914481745,.4502270184904915,.6996072279634531,.4702439768578526,.1003668247682868,.9165856426959151,.2457463379311045,.4101597473154485,.6335513911813906,.2203570934082685,.0828321463741847,.46248061400776,.6360514087198295,.4755723077578313,.6170875024915288,.0463748613447348,.5988169789727861,.6781967336494318,.1536922855862213,.0927713446773106,.8435659710808578,.6321537890733698,.1697294882752459,.1036125273124545,.1040804099714876,.5947426405781773,.6135608915828056,.7515090446672393,.8097479530413942,.5301596099822375,.2256508241170587,.9754119074752056,.649882421913168,.7252354276066961,.6541242507700302,.8747673124467885,.5485445087025097,.0345060243054709,.0284499164134538,.5892642155337215,.170813181293947,.7038763069772016,.4673941135193362,.9999999464651491,.9999999863863388,.9999999816862585,.9999999990457166,.9999999951891509,.9999999929609186,.9999999992004139,.9999999975975098,.2549488731530718,.0056954640692711,.1555479422860557,.2287493868779277,.1775039176538583,.0195925052919888,.1586630350704911,.264235859290572,.5444640389692085,.5678760661980363,.6928005970626649,.593354234663333,.6042444925027241,.999999896990221,.9999983542173174,.0588870961959648,.9999999392739429,10435,41.7681,56.2042,10487.5,.16190477,.47142857,.03809524,.3904762,.080952384,0,.42857143,.2904762,.16190477,30551.969,.18712753,.36948749,.28605482,.15256257
2693,METRO 7bis,1,,2.36785868821,48.8820795322,,2,.20764484,7bis,METRO,METRO,.091755104208327,.5015833280615979,.2548987614904336,.8237404931646052,.45747100047639,.2372028914481745,.4502270184904915,.6996072279634531,.4702439768578526,.1003668247682868,.9165856426959151,.2457463379311045,.4101597473154485,.6335513911813906,.2203570934082685,.0828321463741847,.46248061400776,.6360514087198295,.4755723077578313,.6170875024915288,.0463748613447348,.5988169789727861,.6781967336494318,.1536922855862213,.0927713446773106,.8435659710808578,.6321537890733698,.1697294882752459,.1036125273124545,.1040804099714876,.5947426405781773,.6135608915828056,.7515090446672393,.8097479530413942,.5301596099822375,.2256508241170587,.9754119074752056,.649882421913168,.7252354276066961,.6541242507700302,.8747673124467885,.5485445087025097,.0345060243054709,.0284499164134538,.5892642155337215,.170813181293947,.7038763069772016,.4673941135193362,.9999999464651491,.9999999863863388,.9999999816862585,.9999999990457166,.9999999951891509,.9999999929609186,.9999999992004139,.9999999975975098,.2549488731530718,.0056954640692711,.1555479422860557,.2287493868779277,.1775039176538583,.0195925052919888,.1586630350704911,.264235859290572,.5444640389692085,.5678760661980363,.6928005970626649,.593354234663333,.6042444925027241,.999999896990221,.9999983542173174,.0588870961959648,.9999999392739429,10435,41.7681,56.2042,10487.5,.16190477,.47142857,.03809524,.3904762,.080952384,0,.42857143,.2904762,.16190477,30551.969,.18712753,.36948749,.28605482,.15256257
2694,METRO 7bis,2,Jaurès,2.37015796174,48.8824652447,2,3,.38164055,7bis,METRO,METRO,.0859179775336837,.4479643570440928,.2245143526451944,.8004742170919272,.4435087558185585,.2472448542024014,.4240272202847054,.5856314888215641,.4307748477159369,.1046616770375528,.8864161530842551,.2479356274440581,.3554802127005717,.6245129616846835,.1960403667697302,.0964700453375579,.4305020627413219,.6098088903530455,.4718910822916445,.5877249352202512,.0429554792915432,.6085728171851609,.6554797922781667,.098625298370303,.0729652935688292,.8521807488841125,.6389872394556561,.168119642788054,.0975407929875673,.1083240308437169,.5975240907221341,.5802813070676458,.7710376831789301,.7956180712177973,.4321676471699777,.1927289230111058,.9699337862715582,.6495085170830213,.6379468739379721,.6413719844434529,.8727623226831817,.5794508702509754,.039769933442241,.0320506215544644,.5458551549370916,.1798250957996949,.6789315573358631,.4272982848252992,.999999942821385,.9999999864971328,.9999999805993697,.9999999990226753,.9999999951372217,.9999999924820535,.9999999992140125,.9999999968663066,.2139064347370705,.0074639232183913,.1173140492433777,.3333371201823199,.1351659756292896,.0277950929069337,.249054892486794,.3676795865302359,.5355782206857247,.570424363646854,.6646338104503736,.6100247220623378,.6871608803146035,.9999998952852508,.9999984221339865,.0557177383856306,.9999999396576011,9794.74,54.8643,56.5158,36562.5,.25974026,.45454547,.12337662,.18181819,.13961039,.0048701297,.54220778,.39772728,.45616883,19609.439,.25675213,.34393162,.29948717,.083418801
5787,METRO 7bis,1,Jaurès,2.37015796174,48.8824652447,2,3,.38164055,7bis,METRO,METRO,.0859179775336837,.4479643570440928,.2245143526451944,.8004742170919272,.4435087558185585,.2472448542024014,.4240272202847054,.5856314888215641,.4307748477159369,.1046616770375528,.8864161530842551,.2479356274440581,.3554802127005717,.6245129616846835,.1960403667697302,.0964700453375579,.4305020627413219,.6098088903530455,.4718910822916445,.5877249352202512,.0429554792915432,.6085728171851609,.6554797922781667,.098625298370303,.0729652935688292,.8521807488841125,.6389872394556561,.168119642788054,.0975407929875673,.1083240308437169,.5975240907221341,.5802813070676458,.7710376831789301,.7956180712177973,.4321676471699777,.1927289230111058,.9699337862715582,.6495085170830213,.6379468739379721,.6413719844434529,.8727623226831817,.5794508702509754,.039769933442241,.0320506215544644,.5458551549370916,.1798250957996949,.6789315573358631,.4272982848252992,.999999942821385,.9999999864971328,.9999999805993697,.9999999990226753,.9999999951372217,.9999999924820535,.9999999992140125,.9999999968663066,.2139064347370705,.0074639232183913,.1173140492433777,.3333371201823199,.1351659756292896,.0277950929069337,.249054892486794,.3676795865302359,.5355782206857247,.570424363646854,.6646338104503736,.6100247220623378,.6871608803146035,.9999998952852508,.9999984221339865,.0557177383856306,.9999999396576011,9794.74,54.8643,56.5158,36562.5,.25974026,.45454547,.12337662,.18181819,.13961039,.0048701297,.54220778,.39772728,.45616883,19609.439,.25675213,.34393162,.29948717,.083418801
5788,METRO 7bis,2,,2.37268421536,48.8814662575,,4,.5976876,7bis,METRO,METRO,.0856484746702158,.4104696664347103,.2189803395659936,.8039514562592951,.4606633874198603,.2555991178632688,.4480275712311641,.5782059418745285,.426083411059105,.1103248335581567,.8893863143504241,.2528860610722669,.330481349869808,.6292850765284437,.1847884551593294,.0926242025489888,.4233484569562057,.6133632331814567,.4837453949189719,.6032130755431533,.0627003015263796,.6772798253011131,.6830164822759088,.0604712159782793,.0770155215658081,.887491793396509,.6734267958180397,.1796048720951909,.1049986583355694,.1136073168371716,.6355742111757448,.5831021486575747,.8043862342336046,.7957746161512957,.301565865887303,.1637718025356558,.9734648976469068,.6867928215483829,.5504434480414835,.6491947765053588,.8790094486834724,.6225193004787072,.0406748315138619,.0481547875640042,.4914186635842262,.2023680196435879,.6550222052225763,.415950596923331,.9999999436668696,.9999999865650765,.9999999794255124,.9999999990352055,.9999999949722682,.9999999922509675,.9999999992353266,.9999999964077247,.1461522278105236,.0130124933956163,.0647221732989235,.4243725669621154,.1017857330757548,.0599853996057853,.1745370789305583,.3106746323199435,.529060771104289,.5883826484984277,.6396637968565362,.6352531001532141,.8470234901741713,.9999998936372863,.9999983504139439,.0562831171549589,.9999999403645319,10877.6,44.0965,63.0625,51662.5,.17135325,.58172232,.048330404,.25659052,.075571179,.0017574693,.54657292,.27855888,.23286468,27079.678,.16404548,.41398498,.3092185,.11226712
5788,METRO 7bis,1,,2.37268421536,48.8814662575,,4,.5976876,7bis,METRO,METRO,.0856484746702158,.4104696664347103,.2189803395659936,.8039514562592951,.4606633874198603,.2555991178632688,.4480275712311641,.5782059418745285,.426083411059105,.1103248335581567,.8893863143504241,.2528860610722669,.330481349869808,.6292850765284437,.1847884551593294,.0926242025489888,.4233484569562057,.6133632331814567,.4837453949189719,.6032130755431533,.0627003015263796,.6772798253011131,.6830164822759088,.0604712159782793,.0770155215658081,.887491793396509,.6734267958180397,.1796048720951909,.1049986583355694,.1136073168371716,.6355742111757448,.5831021486575747,.8043862342336046,.7957746161512957,.301565865887303,.1637718025356558,.9734648976469068,.6867928215483829,.5504434480414835,.6491947765053588,.8790094486834724,.6225193004787072,.0406748315138619,.0481547875640042,.4914186635842262,.2023680196435879,.6550222052225763,.415950596923331,.9999999436668696,.9999999865650765,.9999999794255124,.9999999990352055,.9999999949722682,.9999999922509675,.9999999992353266,.9999999964077247,.1461522278105236,.0130124933956163,.0647221732989235,.4243725669621154,.1017857330757548,.0599853996057853,.1745370789305583,.3106746323199435,.529060771104289,.5883826484984277,.6396637968565362,.6352531001532141,.8470234901741713,.9999998936372863,.9999983504139439,.0562831171549589,.9999999403645319,10877.6,44.0965,63.0625,51662.5,.17135325,.58172232,.048330404,.25659052,.075571179,.0017574693,.54657292,.27855888,.23286468,27079.678,.16404548,.41398498,.3092185,.11226712
5789,METRO 7bis,1,Bolivar,2.3741471552,48.8808212605,3,5,.72673196,7bis,METRO,METRO,.0857178417865517,.3884558032769107,.2154801248813694,.8049888061478858,.4702382523948642,.2490213795638324,.4625041126538133,.6073057993749177,.4190084706626392,.1083427614116009,.8925034526689397,.2497899252077344,.3193836875569278,.6316454774189056,.1793354294969453,.078437780981061,.4182635966278664,.6140318719313558,.4828609354259389,.6106438110424557,.0774178093249246,.7188985815493184,.6984782117859561,.0455036962531338,.0845135727873792,.9029220375947881,.6902354671578306,.1851097206248044,.1095355285518969,.1123046680647078,.6540726540924849,.5883539910116434,.8231540166993853,.7956884029995139,.2586097428855771,.144361836818463,.9714751115573199,.708360746506856,.4948222370829999,.6542230314437244,.8820683771451857,.6339695342981266,.0411855938276487,.0590974405343931,.4560441026097008,.2180154581643662,.6415025317528431,.4100399273241292,.9999999437835813,.9999999863911483,.9999999789357404,.9999999990523593,.9999999949012832,.999999992265647,.9999999992342855,.9999999963255616,.1312044578295048,.0221248059731075,.0634563332081433,.4110698498999819,.1212085664991783,.0843381084176888,.0966353704093517,.2635923074513234,.5507556736006194,.5799251858333895,.6456930635889507,.6480528283589597,.8913710805922599,.9999998921138342,.9999983081457934,.0564830618166881,.9999999407504104,11181.7,42.6869,64.42700000000001,34262.5,.14195584,.46687698,.083596215,.29495269,.11829653,.0015772871,.35015774,.11198738,.13249211,27822.119,.20503466,.33309013,.30280918,.15322874
9134,METRO 7bis,2,Bolivar,2.3741471552,48.8808212605,3,5,.72673196,7bis,METRO,METRO,.0857178417865517,.3884558032769107,.2154801248813694,.8049888061478858,.4702382523948642,.2490213795638324,.4625041126538133,.6073057993749177,.4190084706626392,.1083427614116009,.8925034526689397,.2497899252077344,.3193836875569278,.6316454774189056,.1793354294969453,.078437780981061,.4182635966278664,.6140318719313558,.4828609354259389,.6106438110424557,.0774178093249246,.7188985815493184,.6984782117859561,.0455036962531338,.0845135727873792,.9029220375947881,.6902354671578306,.1851097206248044,.1095355285518969,.1123046680647078,.6540726540924849,.5883539910116434,.8231540166993853,.7956884029995139,.2586097428855771,.144361836818463,.9714751115573199,.708360746506856,.4948222370829999,.6542230314437244,.8820683771451857,.6339695342981266,.0411855938276487,.0590974405343931,.4560441026097008,.2180154581643662,.6415025317528431,.4100399273241292,.9999999437835813,.9999999863911483,.9999999789357404,.9999999990523593,.9999999949012832,.999999992265647,.9999999992342855,.9999999963255616,.1312044578295048,.0221248059731075,.0634563332081433,.4110698498999819,.1212085664991783,.0843381084176888,.0966353704093517,.2635923074513234,.5507556736006194,.5799251858333895,.6456930635889507,.6480528283589597,.8913710805922599,.9999998921138342,.9999983081457934,.0564830618166881,.9999999407504104,11181.7,42.6869,64.42700000000001,34262.5,.14195584,.46687698,.083596215,.29495269,.11829653,.0015772871,.35015774,.11198738,.13249211,27822.119,.20503466,.33309013,.30280918,.15322874
