ID_int,line,branch,name_station,longitude_int,latitude_int,rank_station,rank_intermediate,cumul_distance,index,network,mode,density_artwork,density_atm,density_attraction,density_bakery,density_bank,density_bar,density_beauty_shop,density_bench,density_bicycle_shop,density_bookshop,density_butcher,density_cafe,density_camera,density_car_sharing,density_cinema,density_clothes,density_dentist,density_doctors,density_fast_food,density_florist,density_gift_shop,density_greengrocer,density_hairdresser,density_hotel,density_jeweller,density_kindergarten,density_laundry,density_memorial,density_museum,density_nightclub,density_optician,density_pharmacy,density_playground,density_police,density_pub,density_restaurant,density_school,density_supermarket,density_tourist_info,density_crossing,density_fuel,density_parby,density_stop,density_lamp,density_signals,density_tree,density_bus,density_taxi,density_vacant,density_restfr,density_restas,density_restma,density_restaf,density_resteu,density_restam,density_restin,density_trees_er,density_trees_ma,density_trees_fr,density_trees_pl,density_trees_pr,density_trees_so,density_trees_ti,density_trees,density_toilets,density_velib,density_kinder,density_primary,density_secondary,density_fiber,density_slamps,density_heritage2,density_heritage3,house_prices,noise,elevation,ind_density,hhshare_poor,hhshare_ind,hhshare_large,hhshare_owner,hhshare_mono,hhshare_house,hhshare_b1945,hhshare_a1990,hhshare_social,ind_inc,indshare_b18,indshare_1839,indshare_4064,indshare_a65
9133,METRO 7,1,La Courneuve 8 Mai 1945,2.41059861784,48.9207859672,1,1,0,7,METRO,METRO,0,.0194845146539181,.2433530058694342,.0616042933583144,.0424474392602754,.0000276654006371,.0072322388190652,.0281789387970159,.0001293473219649,0,.0352932321373363,.0290660046537911,.0320809309477557,.0694503979393166,.0345125618833889,0,.038989084935852,.0975107147321927,.0095474775868311,.0111905919872434,0,.0350625075662905,.0055156167682697,0,0,.0787066178865258,.0725403156346483,.0126029762972499,0,0,.0132050943063635,.1390216419940164,.2670314212472113,.2770459632506249,0,.0125768472536176,.1351377987452369,.1287059896427059,.0240437637721039,.2398387425915288,.3861671359223562,.0294487257533413,.3797177436583224,.0034452551930551,.2073925221179923,.0017228970571822,.2932260437588937,0,,,,,,,,,,,,,,,,,,.0679216951466954,,,,.9999998514882783,,.0046093248088921,.9999999422138768,,47.6939,39.8784,9529.5,.3446587,.27976736,.18487909,.24762779,.13621059,.18947046,.33149678,.17141108,.40128559,15730.559,.27058083,.29167321,.32378405,.10703605
9133,METRO 7,2,La Courneuve 8 Mai 1945,2.41059861784,48.9207859672,1,1,0,7,METRO,METRO,0,.0194845146539181,.2433530058694342,.0616042933583144,.0424474392602754,.0000276654006371,.0072322388190652,.0281789387970159,.0001293473219649,0,.0352932321373363,.0290660046537911,.0320809309477557,.0694503979393166,.0345125618833889,0,.038989084935852,.0975107147321927,.0095474775868311,.0111905919872434,0,.0350625075662905,.0055156167682697,0,0,.0787066178865258,.0725403156346483,.0126029762972499,0,0,.0132050943063635,.1390216419940164,.2670314212472113,.2770459632506249,0,.0125768472536176,.1351377987452369,.1287059896427059,.0240437637721039,.2398387425915288,.3861671359223562,.0294487257533413,.3797177436583224,.0034452551930551,.2073925221179923,.0017228970571822,.2932260437588937,0,,,,,,,,,,,,,,,,,,.0679216951466954,,,,.9999998514882783,,.0046093248088921,.9999999422138768,,47.6939,39.8784,9529.5,.3446587,.27976736,.18487909,.24762779,.13621059,.18947046,.33149678,.17141108,.40128559,15730.559,.27058083,.29167321,.32378405,.10703605
9132,METRO 7,2,,2.4103564892,48.9205576601,,2,.031140227,7,METRO,METRO,0,.0197980172250188,.2348460359508123,.0621928306420455,.041787954794607,.0001194861859838,.0069973240332522,.0267705277275503,.0002652309155039,0,.0359414009381844,.0292014676473541,.0321746780701628,.0713665743143687,.0352862238567636,0,.0398981084457535,.0996455975271493,.0097463177097752,.0115538210085709,0,.034784350408792,.0059313313765335,0,0,.0810711746664178,.0744868618071475,.0126000218069522,0,0,.0133202597097362,.1399288961417414,.2705604099256049,.2785614997082618,0,.0125942488133986,.1381631843218103,.1278331107709344,.0243921637414078,.2406777410232599,.3879953700094345,.0301881623730596,.375916423466138,.003451440947945,.2051393766949718,.0017998995498344,.2935283322326007,0,,,,,,,,,,,,,,,,,,.069598811435605,,,,.9999998499596257,,.0047373468177586,.9999999423711524,,45.3377,39.9878,9529.5,.3446587,.27976736,.18487909,.24762779,.13621059,.18947046,.33149678,.17141108,.40128559,15730.559,.27058083,.29167321,.32378405,.10703605
9132,METRO 7,1,,2.4103564892,48.9205576601,,2,.031140227,7,METRO,METRO,0,.0197980172250188,.2348460359508123,.0621928306420455,.041787954794607,.0001194861859838,.0069973240332522,.0267705277275503,.0002652309155039,0,.0359414009381844,.0292014676473541,.0321746780701628,.0713665743143687,.0352862238567636,0,.0398981084457535,.0996455975271493,.0097463177097752,.0115538210085709,0,.034784350408792,.0059313313765335,0,0,.0810711746664178,.0744868618071475,.0126000218069522,0,0,.0133202597097362,.1399288961417414,.2705604099256049,.2785614997082618,0,.0125942488133986,.1381631843218103,.1278331107709344,.0243921637414078,.2406777410232599,.3879953700094345,.0301881623730596,.375916423466138,.003451440947945,.2051393766949718,.0017998995498344,.2935283322326007,0,,,,,,,,,,,,,,,,,,.069598811435605,,,,.9999998499596257,,.0047373468177586,.9999999423711524,,45.3377,39.9878,9529.5,.3446587,.27976736,.18487909,.24762779,.13621059,.18947046,.33149678,.17141108,.40128559,15730.559,.27058083,.29167321,.32378405,.10703605
9131,METRO 7,1,,2.4083740224,48.9186883588,,3,.2848812,7,METRO,METRO,4.78455536176e-06,.0233790317478966,.1688842613854025,.0680538575125832,.037695477738812,.003024090296496,.0047906714044439,.0156073596857824,.0029813445159258,0,.0433889731423359,.0291810523252601,.0321974214548888,.0877629304998997,.0419822278668676,0,.0476494592187702,.1176913914539933,.0115779438801224,.0142612876220849,0,.0311390523621829,.0098653420636713,0,0,.1006826085182421,.0869837147362423,.0132489193248286,0,0,.0146997473412069,.1480171219126808,.3032610805290651,.2907062102737265,0,.0106699889578142,.1667956817967927,.121014233136827,.0284793404738152,.2434923529288736,.4038849138860187,.0347757270538753,.3446848793899684,.0031984908860875,.1835166496243276,.003674592618773,.2985747050697518,0,,,,,,,,,,,,,,,,,,.0819806040907386,,,,.9999998417959007,,.0055395634322218,.999999944178193,,43.8523,39.9594,18987.5,.51999998,.26800001,.18000001,.26800001,.083999999,.2,.68000001,.192,.035999998,13926.807,.27978933,.3568137,.28703094,.07636603
9131,METRO 7,2,,2.4083740224,48.9186883588,,3,.2848812,7,METRO,METRO,4.78455536176e-06,.0233790317478966,.1688842613854025,.0680538575125832,.037695477738812,.003024090296496,.0047906714044439,.0156073596857824,.0029813445159258,0,.0433889731423359,.0291810523252601,.0321974214548888,.0877629304998997,.0419822278668676,0,.0476494592187702,.1176913914539933,.0115779438801224,.0142612876220849,0,.0311390523621829,.0098653420636713,0,0,.1006826085182421,.0869837147362423,.0132489193248286,0,0,.0146997473412069,.1480171219126808,.3032610805290651,.2907062102737265,0,.0106699889578142,.1667956817967927,.121014233136827,.0284793404738152,.2434923529288736,.4038849138860187,.0347757270538753,.3446848793899684,.0031984908860875,.1835166496243276,.003674592618773,.2985747050697518,0,,,,,,,,,,,,,,,,,,.0819806040907386,,,,.9999998417959007,,.0055395634322218,.999999944178193,,43.8523,39.9594,18987.5,.51999998,.26800001,.18000001,.26800001,.083999999,.2,.68000001,.192,.035999998,13926.807,.27978933,.3568137,.28703094,.07636603
9130,METRO 7,2,,2.40639155559,48.9168190576,,4,.53863502,7,METRO,METRO,.0001270418907684,.0284415244051223,.1112485841008724,.0793435057133633,.0362823787357872,.0111591521685861,.0024942093834309,.0081782203115832,.0077671237874868,0,.0546203470782713,.0281097554785814,.0338745519275851,.1057170046643846,.0492241070595769,0,.0554655791252466,.1360344501625262,.0139435393996181,.0168353996412199,0,.0254476252588122,.0148697523895537,0,0,.1202703579173451,.0932877946652179,.015161459377517,0,0,.0207423320994183,.1575623939594099,.346221779630403,.3023041479555229,0,.0073450191648408,.1996699285362617,.1128117773507475,.0341300415492726,.2368074504984571,.4213322820460369,.0342225850189546,.3143833545959136,.0024499970210246,.1630585515493709,.0059789008147625,.3087590893758469,0,,,,,,,,,,,,,,,,,,.093854131607543,,,,.9999998396489064,,.0059881076968634,.9999999465308581,,47.1926,41.1194,975,.38095239,.76190478,.095238097,.14285715,0,0,.95238096,.047619049,0,15527.3,.23076923,.56410259,.20512821,0
9130,METRO 7,1,,2.40639155559,48.9168190576,,4,.53863502,7,METRO,METRO,.0001270418907684,.0284415244051223,.1112485841008724,.0793435057133633,.0362823787357872,.0111591521685861,.0024942093834309,.0081782203115832,.0077671237874868,0,.0546203470782713,.0281097554785814,.0338745519275851,.1057170046643846,.0492241070595769,0,.0554655791252466,.1360344501625262,.0139435393996181,.0168353996412199,0,.0254476252588122,.0148697523895537,0,0,.1202703579173451,.0932877946652179,.015161459377517,0,0,.0207423320994183,.1575623939594099,.346221779630403,.3023041479555229,0,.0073450191648408,.1996699285362617,.1128117773507475,.0341300415492726,.2368074504984571,.4213322820460369,.0342225850189546,.3143833545959136,.0024499970210246,.1630585515493709,.0059789008147625,.3087590893758469,0,,,,,,,,,,,,,,,,,,.093854131607543,,,,.9999998396489064,,.0059881076968634,.9999999465308581,,47.1926,41.1194,975,.38095239,.76190478,.095238097,.14285715,0,0,.95238096,.047619049,0,15527.3,.23076923,.56410259,.20512821,0
16638,METRO 7,1,Fort d'Aubervilliers,2.40440908878,48.9149497564,2,5,.79240161,7,METRO,METRO,.0005269594135989,.0339798288342837,.0647398654806288,.1002635715533256,.0365719434989984,.0218771440823328,.0007147134302823,.0062173538181513,.0158310293088446,0,.0702076309222494,.0322369215047784,.036997163178793,.1254127907902788,.0568761513559265,0,.0627074771619449,.1538537763517883,.015191408107782,.0193993223041658,0,.0188788610692485,.0236170091066456,.0017466431330329,0,.140444562645771,.0957948507294579,.0172441640023495,.0016533241333487,0,.0322761325577296,.1683484218569893,.3979964196175131,.3138340226227546,0,.0079823729715042,.2340923999584743,.1066052177311663,.0408805376190842,.2254381136035975,.4400538739637158,.028420197017073,.285178611162146,.0014184023579467,.1539422931578713,.0074342655976785,.3244120387869969,3.45401482770e-07,,,,,,,,,,,,,,,,,,.1035373253454626,,,,.9999998401393753,,.0060172380157263,.9999999487852834,,53.785,41.0919,16712.5,.31836733,.27346939,.16734694,0,.26938775,0,0,.23265307,.99591839,15266.324,.3103964,.23635004,.29319373,.15258041
16638,METRO 7,2,Fort d'Aubervilliers,2.40440908878,48.9149497564,2,5,.79240161,7,METRO,METRO,.0005269594135989,.0339798288342837,.0647398654806288,.1002635715533256,.0365719434989984,.0218771440823328,.0007147134302823,.0062173538181513,.0158310293088446,0,.0702076309222494,.0322369215047784,.036997163178793,.1254127907902788,.0568761513559265,0,.0627074771619449,.1538537763517883,.015191408107782,.0193993223041658,0,.0188788610692485,.0236170091066456,.0017466431330329,0,.140444562645771,.0957948507294579,.0172441640023495,.0016533241333487,0,.0322761325577296,.1683484218569893,.3979964196175131,.3138340226227546,0,.0079823729715042,.2340923999584743,.1066052177311663,.0408805376190842,.2254381136035975,.4400538739637158,.028420197017073,.285178611162146,.0014184023579467,.1539422931578713,.0074342655976785,.3244120387869969,3.45401482770e-07,,,,,,,,,,,,,,,,,,.1035373253454626,,,,.9999998401393753,,.0060172380157263,.9999999487852834,,53.785,41.0919,16712.5,.31836733,.27346939,.16734694,0,.26938775,0,0,.23265307,.99591839,15266.324,.3103964,.23635004,.29319373,.15258041
